Review,Class
"Muy interesante conocer este sitio, pero es una vergüenza que cobren ese dineral por un poco de agua con azúcar.. ah, y un poco de ron.. En fin, es el típico sitio turístico que hay que conocer porque es divertido. Lo mejor la música, aunque...Más",3
"es un restaurante muy tipico cubano, esta servido por bonitas camareras, pero realmente los precios a los que venden los productos no son nada baratos,la calidad dentro de lo normal.para mi no merece la pena gastarse el dienro alli habiendo otros restaurantes mas economicos y...Más",3
"Vale la pena calidad/precio. Hay comentarios que asustan, fuimos con cierta preocupación, pero la experiencia fue buena. Evidentemente hay mejores hoteles, pero por precios más caros.  Las vistas al malecon estan bien, y la piscina es decente.",3
"Este hotel necesita pronta reparacion, habitacion amplia y semi oscura con viejo TV y A/C control, muebles manchados y todos danados, las sabanas de cama nunca se cambiaron durante mi estancia de 3 noches room 1331, el bano es un caso aun mas serio, pues el toilet no descarga,  esto fue reportado diariamente al front desk, todas las llaves de la tina estan completamente oxidadas y manchadas, la ventana del  A/C en peor condicion, los elevadores de 6 solo funcionan 4 y la velocidad es completamente excesiva ,faltan lo telefonos de emergencia , el desayuno en el buffet es acceptable. parqueo del hotel son 6 CUC por noche.",2
"Limpio, prolijo y muy amplio. Muy buen desayuno y variado. Las habitaciones muy comodas y bien equipadas, recomiendo con vista al mar.  Lo mejor: la atencion del personal botones, mucamas, servicio de playa y piscina y sobre todo los mozos. Regular la atencion de recepcion que es la primera impresion del cliente y en nuestro caso no fue buena.  No tan bueno: el entretenimiento  a cargo del hotel. Pagamos una fortuna por la cena de año nuevo. Incluia entretenimiento y show que fue bastante mediocre y el lugar del espectáculo mal arreglado e incomodo. La zona de la piscina si bien es agradable es chica y el bar podria estar mejor arreglado y aprovechado, es muy precario. El hotel es muy lindo y la ubicacion es excelente. Si bien creo que quizas le sobra una estrella, lo recomiendo…",3
"malos mojitos excelente lugar para ir a conocer y sacar una foto por lo clásico y típico, mas nada...",3
"Se olvidaron mi plato, llego el de toda mi familia terminaron de comer y yo sin platillo.  Lo q más me molesto es q no me dijeran la verdad.   Termine por devolver el plato porque me lo llevaron a las 11 pm.",2
"Es un museo muy famoso en la ciudad de Bogota, es una interesante atracción, para recorrer en 3hs. aproximadamente.",4
"Para ser mi primera experiencia con el cabrito que quedo con buen sabor de boca, la atención del mesero siempre fue buena aunque un poco",4
Buen lugar para conocer sobre todo cuando es patrimonio de la humanidad.....todo muy lindo con excelentes restaurante y casas comerciales de primer nivel...muy bien cuidado todo.,5
"fuerte en mi lista de balde, registramos! Las fotos no le hacen justicia, la inmensidad y grandeza de todo. Es bueno que el gobierno tiene zona acordonada, porque sería una pena para las próximas generaciones no visitar este lugar.Un consejo para los visitantes: Si vas allí sin un grupo de excursión, ir temprano por la mañana para evitar las multitudes.",5
"Estuvimos en la habitación 515, que era una gran habitación en la esquina con fantásticas vistas. No hay áreas húmedas o mojadas cuestiones, estaba impecable y todo funcionaba bien aparte de la cabeza nos duchamos estaba roto ( me gaffer grabado! ).  Gran piscina y el bar de la piscina. /Bar del vestíbulo con amenidad y cortés personal comida bastante bien, una selección de vinos y wifi, una rareza en Cuba. El desayuno fue mucho más allá de nuestras expectativas con una gran variedad para elegir. Bar de la azotea era inaccesible debido a un agujero en el techo, que fue una pena ya que no deben ser vistas estupendas desde allí. Por supuesto en el mantenimiento de las necesidades, pero es Cuba! Todo necesita reformas aquí. Esto es fácilmente el mejor hotel en el que nos alojamos…",4
El museo exhibe una gran colección de artefactos y esculturas mayas. Es muy moderno y el edificio en sí es bastante impresionante,4
"Hotel solo para dormir. No es céntrico pero es fácil llegar caminando hasta la Habana vieja. El personal tenia sus días... 5. Relación calidad precio regular 4.5 Comida buena. Con un gran restaurante de pago 7.5. Pero hay hoteles mejores en la Habana. Si no vas a pisar el hotel solo para dormir, es tu hotel. Si no, busca otro. Yo lo doy un 6 siendo generoso",2
"La comida desde el desayuno en adelante muy malo. Comida recalentada, sin variedad. Un amigo me hizo la misma observación antes de ir, y pues lo corroboré 100%. No volvería de seguro, prefiero probar en otras partes ",1
"Este fue, durante muchos años, mi restaurante favorito en Puerto Vallarta. El servicio, la comida y la atención al detalle era increíble.

Anoche por segunda vez ya que la expansión en el nuevo edificio que lo probamos de nuevo. La cola era corta para esta época del año y nos sentaron rápidamente. Anfitrión y el camarero, era muy rápido y aperitivos estaban en la mesa en cuestión de minutos. Pero eso es en el que terminó. Después de media hora de estar fuera de aperitivos, así como todas las mesas alrededor de nosotros todo el mundo estaba pidiendo su comida - teníamos entradas como hicieron muchos. El dueño era entonces mesas bussing en nuestra sección de asiento más clientes. Ignora por aquellos que mantienen cuestionamientos cuando la comida estaría lista en favor de asientos más clientes. Su personal tuvo que mantener disculparse toda la noche. Finalmente nos dieron una comida - estaba helada. Pedimos que tienen climatizada pero regresé frío de nuevo. Me quejé al propietario de nuevo en el camino dijeron siempre es como esta, le diré la cocina. Nunca más mis queridos.",2
"Excelente servicio, sobre todo la gentileza de las personas y la tranquilidad que te inspiran.  Cuenta con los servicios que posibilitan tu rapidez para atender tus asuntos sin preocuparte por lo básico.  Al despertar te encuentras un delicioso café, grandes sonrisas en el restaurant, comida típica y sobre todo excelente puntualidad en todo.",5
"Fuimos el Canonazo, una ceremonia nocturna de cocción de una canon para anunciar el cierre de las puertas de la ciudad. Los Soldados vestidos con los uniformes de la época conducta la ceremonia. Si vas temprano y conseguir una posición en la pared para ver o es simplemente una especie de nitidez y multitud de personas. Un montón de puestos y vendedores ambulantes que venden chucherías en el camino.",4
"Como algunos han dicho, este lugar anterior se recomienda mucho. El almuerzo tapas lateral no es muy buena y muy cara. El otro lado es otra historia. Fui allí por la música (anuncia Buena Vista Social Club). No reconocí a nadie en Dis de la...banda. Me esperaba una mezcla de banda clásica y cubana. Toda la banda fue electrónica, ni siquiera una guitarra eléctrica acústica. Primero, el espectáculo es de 60 CUC más como $75 US. Incluye una cena mala y 3 bebidas (quédate con cerveza, bebidas muy débiles). Yo cometí el error de comer la ensalada, muy pequeña, todavía estoy enfermo 2. 5 semanas más tarde. El primer conjunto de 8 a 9 es terrible. Un patético trío de cámara que no tiene lugar allí. El espectáculo principal está bien, no es mi taza de té. Mi compañero me gustó. 2 ventajas que no son razones suficientes para recomendar este lugar es WIFI (si tienes una tarjeta) y aire acondicionado.Más",2
"El servicio no fue malo, sin embargo las habitaciones dejan mucho que desear, aunque el diseño del cuarto está padre, los aires acondicionados gotean o suenan mucho, esta fue la segunda vez que me quedaba en el hotel y en ambas ocasiones tuve problemas con los aires. En la segunda estadía nos ofrecieron cambiarnos de cuarto y al cuarto que nos pasaron las mesas y burós estaban sucios. La verdad el personal no fue malo, pero esto me deja mucho que desear si vas a descansar ya que si tienes sueño ligero no ayuda y si esperas que este sanitizado el cuarto pues no aparenta estarlo por la limpieza. Que les digo se que seguro el hotel tomara cartas en el asunto, pero por el momento no me volveré a quedar ahí.",1
"Muy buen paseo, no por algo es una maravilla del mundo. Recomiendo llevar protector solar ya que hace mucho calor y no hay sombra por ningún lado",4
"Nos dieron muchas recomendaciones sobre los Nardos, así que nos sentimos muy decepcionados conseguir comida no comestible. El pollo se sentía como caucho, el cerdo era mala y el camarero cogimos una gran consejo sin ni siquiera tener que pedir",1
"El hotel es perfecto para desconectarse de todo. El personal es muy amable y extremadamente atento. La comida es exquisita y variada a diario. El sr Carlos que fue quien nos recibió sobrepasó nuestras expectativas, se comportó excelente y nos dio un trato excepcional, buscando siempre lo mejor para nosotros y lo más cómodo. John, del mini bar muy, muy atento, es excelente. Saludos a todos en el hotel por su compromiso. Recomendación: extender el horario de la barra, ya que esta cierra a la 1am. Pero todo lo demás perfecto.  Ya volveremos pronto. ",5
"El personal siempre se mostró muy atento y servicial. El viaje lo hice por cuestiones de negocios y el personal, en especial Jared, puso su máximo esfuerzo para que pudieramos salir a tiempo a nuesstras actividades.

El menú es variado, pero algunas veces se siente...como si estuviera recalentado. El lo personal, algunos días noté que la fruta la picaban con mucha anticipación, pues se veía reseca y con apariencia refrigerada. Además, se aprecia un uso de grasa en algunos alimentos excesivo para mi gusto.Más",3
Visitamos el hotel y nos encantó la calidad del Servicio. Cómodas habitaciones con excelente vista al mar. Excelente atención del personal y la comida muy buena. Todo estuvo maravilloso. La piscina muy cómoda y bonita,4
"este fue mi tercer hotel en Cuba, haber tenido un/mar de sol vacaciones en Varadero y luego 3 días en un hotel (Palco) de conferencia en el borde de la Habana.  Cuando llegamos (a la hora del almuerzo) no había ninguna habitación disponible, así que estibado el equipaje y nos dimos cuenta que explorar y encontrar el almuerzo - el hotel está cerca del Museo del Prado (Paseo de Marti) una arbolada calle peatonal que conecta la zona central con el malecón en el mar.  Yo tenía una tarjeta y Accor, que parecía que impresionar, y vigilado nosotros dos grandes habitaciones en la esquina de la 5ª planta y acceso a la 9ª planta para el desayuno (realmente espléndidas vistas pero no muy buenas batidos de un desayuno).  el último día había una tormenta de lluvia y las vistas eran buenos,…",4
